id,address,email,name,phone_number,rating,website,city_id
3c9ad1b3-080d-4e27-850b-43bc6fb39ec3,48 Hillcrest Avenue,lesrivesdel'emeraude@gmail.com,Les Rives de l'Emeraude,06 64834850,2,www.lesrivesdel'emeraude.com,2c09a59b-9f0d-4f7b-9ab4-a769d4af68b5
3c9d1afe-b40d-4b41-be76-9fc748f40b33,121 Ash Street,theaurora@gmail.com,The Aurora,07 96484276,2,www.theaurora.com,7ba7ac39-b1cf-4ab1-ac4d-bdc434391136
3ca15734-0b62-41d6-92b0-7fc9e7cecbe1,90 Spring Hill Drive,theoceanview@gmail.com,The Ocean View,07 89353689,4,www.theoceanview.com,0b277d01-c881-4321-aea1-73d0e9688c04
3ca5e0ad-a733-4c79-9f6d-3a6e298ce3e0,43 Stone Avenue,leshautsdelacolline@gmail.com,Les Hauts de la Colline,07 92675118,3,www.leshautsdelacolline.com,18cb4468-afd7-4f44-9036-e47b9cf0f920
3ca7718c-74e8-4e5b-83c7-24d8b7dfc2c1,77 Rue Damrémont,theroyalgarden@gmail.com,The Royal Garden,07 67086627,2,www.theroyalgarden.com,e31b321d-0bb7-4e1a-a821-3cb8e25bb4b0
3cabe38c-7718-4206-90fd-044da2ed0bd0,121 Ash Street,lesvoilesblanches@gmail.com,Les Voiles Blanches,06 75058334,2,www.lesvoilesblanches.com,aea935c0-9b41-44cd-9245-e09f15f2a542
3cb91321-0f96-4227-a26c-e5275c71ad7f,102 Oak Drive,azureridge@gmail.com,Azure Ridge,09 13606268,2,www.azureridge.com,0e28fe01-5b1a-46b1-a1ce-8b203d8d186d
3cb96141-742f-4d4d-853d-ab5b21e16368,107 Pine Lane,thegrandchateau@gmail.com,The Grand Chateau,09 99147756,5,www.thegrandchateau.com,ba30d8fb-e75f-46d7-a4ca-c4e65e38376d
3cbb9bf3-fa1f-4564-aa58-92b5e573d3b7,130 Ridge Road,lerefletbleu@gmail.com,Le Reflet Bleu,06 34361041,5,www.lerefletbleu.com,3b820fd1-607f-460e-9d2b-36d68eb61fc9
3cbd1958-6656-4f76-9e8b-289401fb25ac,53 Rue de Lille,l'orchidée@gmail.com,L'Orchidée,08 79515013,1,www.l'orchidée.com,ef66c309-06f3-4268-b78b-4c75711c591c
3cc8309a-324e-4ae2-97d5-d25171a0bb9f,44 Willowbrook Drive,leshautsdelacolline@gmail.com,Les Hauts de la Colline,06 92204333,3,www.leshautsdelacolline.com,6abf7858-d975-4af9-baff-403f86e77442
3cd99dd2-4ea3-4e00-8fe5-0e214aa24c96,105 Greenway Drive,goldenisles@gmail.com,Golden Isles,06 34611626,3,www.goldenisles.com,fbbdf1aa-d7b6-441b-9918-d4c6d2bf11cb
3cda2703-3397-4ba0-9a30-23c3ee345b1b,45 North Street,lebelvédère@gmail.com,Le Belvédère,07 40636913,5,www.lebelvédère.com,3f510dcf-a7ac-4f7d-ac82-0259b9c4265f
3cedace7-924a-46c5-8e51-f7ab3ee1d703,60 Ocean View Avenue,lesrivesdubonheur@gmail.com,Les Rives du Bonheur,09 62211518,1,www.lesrivesdubonheur.com,6ee68fe6-af25-4ce1-b62f-e70048a587aa
3d001dce-18ae-4e18-9bb9-41e38a3ccba7,58 Oak Ridge Road,oceanviewinn@gmail.com,Oceanview Inn,06 34765127,4,www.oceanviewinn.com,03721926-65a9-4f8d-ae3e-28b425ac9063
3d04e510-fef4-41e2-bf59-b35f1a2d304d,123 Avenue Ledru-Rollin,lespinsdorés@gmail.com,Les Pins Dorés,06 18004575,4,www.lespinsdorés.com,dfe76802-da25-47cc-ae2d-a9a9a1ba2b8d
3d0f15b3-a438-4522-9d09-6a80551dea91,140 Queen Street,lescollinesfleuries@gmail.com,Les Collines Fleuries,07 34973775,2,www.lescollinesfleuries.com,0e8909c0-a5ac-47ef-85db-22405ea151c3
3d1574ba-6fdf-4d78-b76c-1fcc502c951f,40 Greenfield Drive,lakeviewretreat@gmail.com,Lakeview Retreat,06 80842870,5,www.lakeviewretreat.com,f5384963-911e-47a1-b495-b57824d8e122
3d18776c-587c-4a38-8ca9-cf74681ee408,101 Skyline Drive,theimperial@gmail.com,The Imperial,09 70524294,3,www.theimperial.com,0301fcbe-5fad-4c48-9408-16b21ce858e3
3d1e33c6-2dcc-4666-b5bc-9493b0a6592b,31 Sunset Boulevard,l'étoilefilante@gmail.com,L'Étoile Filante,07 57654698,5,www.l'étoilefilante.com,e6f2d122-4816-48c1-86e0-74e6a362062c
3d1e7093-f49a-4d64-8c7c-551236bfcbf9,88 Avenue de l'Opéra,thebelmont@gmail.com,The Belmont,09 99152749,5,www.thebelmont.com,27ea1eb4-23f4-4278-81d1-81b0b8c7ecfe
3d232047-58c8-43ec-96b0-871e13cb157f,119 Riverside Avenue,l'éden@gmail.com,L'Éden,07 38111720,2,www.l'éden.com,9bbfb40d-63db-44f2-be73-f5480137e0e8
3d25e565-a833-4d84-abf3-33731ba77ef5,35 Rue Saint-Fargeau,grandplazahotel@gmail.com,Grand Plaza Hotel,08 99680200,1,www.grandplazahotel.com,d4dd6ca3-67a1-4c30-bd41-be5c4dc5493a
3d2678c6-d11c-40ac-bc4b-2c9d04d48b31,106 Ocean View,thegardenia@gmail.com,The Gardenia,08 39745797,1,www.thegardenia.com,fe268c47-e15b-4b53-8671-5ea4abd1e23b
3d2be9aa-f08a-4789-af55-78e04363e1be,106 South Road,lamaisonblanche@gmail.com,La Maison Blanche,07 90928537,1,www.lamaisonblanche.com,ed1d91d1-da9a-439c-9691-e250755599aa
3d3454f0-cd1e-4714-bb11-e99d26827a64,65 Skyline Drive,thecove@gmail.com,The Cove,07 38932108,2,www.thecove.com,ca71af0a-89d0-4a3f-bbfb-e49554f0bb17
3d389660-9faf-4000-bcef-3e41cd8b24f6,105 Pinecrest Road,lesétoilesdulac@gmail.com,Les Étoiles du Lac,08 73760590,5,www.lesétoilesdulac.com,3d7b0766-2e96-4c39-b174-43ed964b9312
3d39ef4e-65b7-4778-9c48-1e114b963b2f,48 Ash Drive,lesvergersfleuris@gmail.com,Les Vergers Fleuris,08 83814298,1,www.lesvergersfleuris.com,ee7481b2-d6ea-4b8f-ad41-c9221f2395f4
3d3f2230-e817-4500-9e3f-36c597ef4414,61 North Avenue,serenityshores@gmail.com,Serenity Shores,010 95007400,3,www.serenityshores.com,8a519a7c-372c-4df2-9ce1-74437b450ccd
3d4792fb-00ff-4c87-9a11-72680cc6cd2d,87 Maple Court,thespring@gmail.com,The Spring,09 71582521,2,www.thespring.com,e5e739a1-0cd4-4ac4-b543-a9fed8a5c47e
3d4ab8a8-4342-4d27-8cf4-df7556edac6d,77 Maplewood Lane,bluelagoonresort@gmail.com,Blue Lagoon Resort,010 49957428,4,www.bluelagoonresort.com,ac4725b9-7b1c-4edf-8c07-818522826c9f
3d4f90e8-311d-4524-aab8-17a8adc001c9,131 Oak Hill Road,thediamondplaza@gmail.com,The Diamond Plaza,06 25505096,4,www.thediamondplaza.com,6db234c4-c1e2-461d-9982-a5b7a3b376bd
3d507691-6922-4cdd-9e14-581735a97d09,104 Rue Ordener,lesrivagescalmes@gmail.com,Les Rivages Calmes,010 41586699,1,www.lesrivagescalmes.com,9411642e-8630-45db-9754-9f3970222642
3d517593-bbcd-4599-8425-cc03ac83081d,120 Greenfield Avenue,hôtelduparccentral@gmail.com,Hôtel du Parc Central,07 58154214,5,www.hôtelduparccentral.com,ab2a312c-2b8d-4dde-a387-6504a06119ca
3d57c69c-502c-46fa-971a-9abf2e3c43be,57 Pine Hill Road,lesrivestranquilles@gmail.com,Les Rives Tranquilles,07 36714241,2,www.lesrivestranquilles.com,f3ff3886-c00c-41bd-87d8-46792179bcfb
3d5b65ea-282e-4d36-beef-e91ca2becfae,125 Brookside Avenue,azureview@gmail.com,Azure View,08 49000959,3,www.azureview.com,ec2aead3-6308-4cd5-8d64-e4127b0a3e42
3d5e36e0-b434-4c58-94cf-4569a385d9f7,110 Maplewood Avenue,lerefugedescollines@gmail.com,Le Refuge des Collines,06 62349385,1,www.lerefugedescollines.com,cc8d6c96-d179-4a5c-aab0-4129750fe32e
3d6294d6-a5eb-4583-91ff-c1621eaedbc8,38 Maple Avenue,seabreeze@gmail.com,Seabreeze,010 75928174,4,www.seabreeze.com,8c6758b2-d391-48c2-b828-d3b83b937eef
3d730ba1-c5b0-489f-aba2-273cfb6a9f8e,52 Avenue du Président Kennedy,azureridge@gmail.com,Azure Ridge,09 22545118,2,www.azureridge.com,a7eb7c88-904b-4107-b1c4-eed4e56d774b
3d821c8f-08d5-42ea-a0dd-35b35c635db5,105 Riverwalk Drive,horizonvista@gmail.com,Horizon Vista,08 80999566,4,www.horizonvista.com,ce831331-ec14-4842-8550-295f01e017e1
3d851bb6-5ecd-422a-bca8-504601ed05e2,91 Pine Ridge Drive,lakeviewretreat@gmail.com,Lakeview Retreat,06 17155441,4,www.lakeviewretreat.com,ac430aed-3fe0-4077-932f-acfc39ed776e
3d8558f3-4af3-491a-89c8-26481288636a,48 Ash Drive,lesvergersfleuris@gmail.com,Les Vergers Fleuris,06 48248623,5,www.lesvergersfleuris.com,3868a275-21cb-426d-9d1e-c695fa0563e0
3d87c119-0770-418f-b2f5-3642040c67bb,55 Garden Street,lerivageémeraude@gmail.com,Le Rivage Émeraude,06 51651471,2,www.lerivageémeraude.com,456f5675-a664-421f-a7e5-e7238ac895a5
3d90ff58-45ba-407f-b166-384d537588cd,64 Grandview Avenue,themajestic@gmail.com,The Majestic,07 43291680,3,www.themajestic.com,78433357-d0c8-472e-83b7-89a049eb67aa
3d965cd6-e25c-4f7a-b960-08c8dfa5e041,119 Willow Avenue,azurewatersinn@gmail.com,Azure Waters Inn,07 20145400,4,www.azurewatersinn.com,2bf00606-f0a2-4011-b8de-a52160b505ad
3d9787f3-8be1-4758-8683-a378594e5e4b,65 Skyline Drive,l'oréedubois@gmail.com,L'Orée du Bois,06 15089791,2,www.l'oréedubois.com,a9aebb31-f991-482f-b2b9-ae5b108a40d4
3d9a54f5-da8b-42c0-87ac-f72a1dda7962,33 Rue de Sèvres,lesoleild'or@gmail.com,Le Soleil d'Or,08 17978853,3,www.lesoleild'or.com,7dbbfa68-c959-4a34-9196-db8e9c6ee149
3d9a8076-9790-499f-aee6-18f911dcb8fe,64 West End Avenue,lavalléeverte@gmail.com,La Vallée Verte,07 87597906,5,www.lavalléeverte.com,eb76cb8f-d95a-44a3-bb77-e64978bb1d4b
3daefbc2-69b4-493f-aba5-2010343c118f,43 Stone Avenue,lamaisondel'océan@gmail.com,La Maison de l'Océan,09 83529196,2,www.lamaisondel'océan.com,cd60606a-602e-4238-995d-f72ae0392d91
3dbfe22a-245a-46b4-82dc-7b41a4cf7c39,77 Maplewood Lane,hilltopinn@gmail.com,Hilltop Inn,010 31821763,4,www.hilltopinn.com,7a77948b-ba01-42ca-9c56-e196cb165cfe
3dcb8410-4d91-498a-bfa1-80381ed7499d,60 North Shore Drive,sandcastleinn@gmail.com,Sandcastle Inn,07 76913080,4,www.sandcastleinn.com,8e7ad244-216b-43a3-8758-73b8e7c5d032
3dcc613d-dc2d-46ac-93bb-2fab44aca75d,64 Grandview Avenue,thelodgeatmaplehill@gmail.com,The Lodge at Maple Hill,07 33961711,2,www.thelodgeatmaplehill.com,92cef8ea-5bce-4704-9cbb-4409914cf2a0
3dcf8594-0ef5-469a-b1eb-81532de3a75b,106 South Road,hotelroyalpalace@gmail.com,Hotel Royal Palace,010 44499696,4,www.hotelroyalpalace.com,92b84cc6-2e02-4964-b657-649842d07051
3dd528ae-deec-4fef-9131-55303d5c75f9,109 Brookside Drive,summitlodge@gmail.com,Summit Lodge,06 78926042,3,www.summitlodge.com,20c6f6fd-0e42-4699-801a-d1a47c424e48
3ddcd9d2-af58-43fe-9e19-34cd4a4ffa2f,132 Magnolia Drive,lessources@gmail.com,Les Sources,08 46613563,3,www.lessources.com,14fc4c4b-4422-48d0-96ab-83072526314a
3dddbf26-291a-4d8d-91cc-203560dbfdf1,28 Boulevard Saint-Germain,lamaisonblanche@gmail.com,La Maison Blanche,09 96076623,2,www.lamaisonblanche.com,5becf553-fb0e-4bfa-bc9d-c528b925e40f
3df37419-8531-481c-aa9d-c7f046eb7952,83 Oak Lane,thesands@gmail.com,The Sands,06 33464217,2,www.thesands.com,b46382eb-4efd-4d41-9a5e-fb6a5ed731ad
3df995e8-c704-4057-80ba-7fa15daf352d,80 Cedar Avenue,l'oasisenchantée@gmail.com,L'Oasis Enchantée,07 76013169,2,www.l'oasisenchantée.com,d4aa0792-c39e-4c17-a34b-fe5e9e214687
3dfd9a67-f939-4205-b968-8bd4a60f3855,92 Highland Road,l'aubergefleurie@gmail.com,L'Auberge Fleurie,010 12048599,1,www.l'aubergefleurie.com,e5a19695-9e60-47f7-a2fc-eae9942eeca1
3e02efd3-23ea-468c-bac2-164d45f40ea2,74 School Street,lesjardinsdumonde@gmail.com,Les Jardins du Monde,07 37917214,3,www.lesjardinsdumonde.com,66440e1e-2bf5-4d37-a94c-c07c328f3463
3e069eb5-7f4a-43f8-8594-2c5acc9411d4,110 Maplewood Avenue,themarblearch@gmail.com,The Marble Arch,07 44373743,5,www.themarblearch.com,b3407952-5b45-4acc-8d19-27e2c6072b50
3e19ab9f-7f8e-43e3-9758-c14af2d3df0a,134 Ridgeway Road,lesvoilesblanches@gmail.com,Les Voiles Blanches,010 13288933,4,www.lesvoilesblanches.com,934641f3-1060-4c79-8c2d-63a8cb7967f4
3e28591b-27eb-436e-af25-b232c85491fc,83 Oak Lane,azurewatersinn@gmail.com,Azure Waters Inn,08 83228878,3,www.azurewatersinn.com,5617d058-2645-49cc-a12f-15bae6bbb0fd
3e34254d-e3ba-4117-846e-8273c2e14305,125 Brookside Avenue,thewildflower@gmail.com,The Wildflower,07 86874423,3,www.thewildflower.com,3a924e85-470a-4adf-9054-e31442d1778e
3e3e62f8-9ff6-4e6f-9eef-243b9fd46c26,81 Ocean Drive,thevintage@gmail.com,The Vintage,010 58270950,3,www.thevintage.com,a756837b-b8dd-4e0a-be54-792431586444
3e3f9612-6b25-4809-a541-afe8e0ea4b93,44 Parkside Avenue,crownjewelsuites@gmail.com,Crown Jewel Suites,06 64650186,2,www.crownjewelsuites.com,fb785b80-c244-45f9-9be6-aaa9fa0ec0f8
3e40484e-e265-46a9-bb3c-650ad78ee227,117 Forest Lane,lestroisvallées@gmail.com,Les Trois Vallées,09 12080394,2,www.lestroisvallées.com,c3b07b21-4a8f-49ec-b74c-c3ba965fc9a1
3e42fd59-3dc5-4f94-a08c-9222f8db0a8f,73 Cherry Avenue,lesalpages@gmail.com,Les Alpages,06 71211368,1,www.lesalpages.com,4a34a3ba-9dd5-4209-aaea-91625eef1967
3e466d81-935d-41b6-867d-3fbe650a3b0a,57 Washington Street,lavalléeverte@gmail.com,La Vallée Verte,06 32405787,3,www.lavalléeverte.com,c939456a-a766-48c4-80bb-69a255b8778b
3e4f6bf4-55f5-46c6-91e9-ea451c96056c,131 Oak Hill Road,theriviera@gmail.com,The Riviera,06 19941819,4,www.theriviera.com,e93befe8-9401-4e6d-a44c-03ea76a1b991
3e523e41-3be4-42eb-b40f-92a0ea847b5f,27 Maple Court,leshautsdelacolline@gmail.com,Les Hauts de la Colline,06 41802027,5,www.leshautsdelacolline.com,6bb4860f-fe0b-47bc-9239-38741cd6e84f
3e52b171-c675-4e9d-ba12-f5853f919979,63 Maplewood Avenue,laplageenchantée@gmail.com,La Plage Enchantée,08 61313541,5,www.laplageenchantée.com,3c772610-96e7-41e1-958f-267270b2f2e1
3e57af0c-b3d4-4c65-80a0-8d73ef5eeca6,85 Pine Street,riversidehotel@gmail.com,Riverside Hotel,06 62500121,1,www.riversidehotel.com,ebfec119-eed0-4e57-9da7-c2e072c4277e
3e5e0673-7232-4512-8ac0-1f00f2b456cf,92 River Drive,lesrivesdel'emeraude@gmail.com,Les Rives de l'Emeraude,07 73556302,3,www.lesrivesdel'emeraude.com,95b4ffae-adeb-4ad5-a1b4-d292420740d7
3e6220de-cd34-4eed-a178-c18402f6327e,73 Meadow Road,theurbanescape@gmail.com,The Urban Escape,010 36749248,2,www.theurbanescape.com,0e015cd7-14e3-43b1-adad-fac1635a18ae
3e662ade-21fa-4554-9650-e9628ae1b276,38 Maple Avenue,tranquilbay@gmail.com,Tranquil Bay,07 22914839,1,www.tranquilbay.com,d516650f-9f03-4fe6-983c-c0fe3935a2a8
3e6dc212-58dc-46cc-8f93-ef09bfb805c1,29 Elmwood Drive,thecoralreef@gmail.com,The Coral Reef,09 72748877,4,www.thecoralreef.com,3ccbbd41-0eed-4b7c-96b1-9bdaee43603a
3e7599d9-162b-419c-980c-523a73d2cc3d,69 Stonebrook Lane,azureview@gmail.com,Azure View,08 18998277,3,www.azureview.com,8e9dbde1-6d47-4154-9584-9d96aa8119bb
3e7e6b9b-5cd7-4180-b09c-38ac43d3a57b,45 Avenue de la République,lepavillonroyal@gmail.com,Le Pavillon Royal,08 82139420,1,www.lepavillonroyal.com,2eac266a-b1cf-4bd1-bc91-18d83fe9f9e6
3e818dc3-45fe-48a8-88fd-41481cc75b68,33 King Street,theoasis@gmail.com,The Oasis,06 50072654,1,www.theoasis.com,25d9d1d8-248b-4985-b0a0-1171accedfa0
3e8490af-1767-4026-b6c8-8385a56d75d2,68 Rue de la Chapelle,lesrivesduciel@gmail.com,Les Rives du Ciel,010 52757915,5,www.lesrivesduciel.com,f15243cf-bac1-48c4-b818-1158740fc232
3e85f660-93e1-4e1d-8d0f-8541f6611464,47 Washington Avenue,lepetitmanoir@gmail.com,Le Petit Manoir,08 55554440,3,www.lepetitmanoir.com,35c72af8-58b3-49f1-8e6a-1ed5c3867b6e
3e89185a-8cfe-4510-8105-d30fae330063,134 Ridgeway Road,hôteldelarivière@gmail.com,Hôtel de la Rivière,010 62874131,3,www.hôteldelarivière.com,7132c492-9153-4188-a391-237f1391ae66
3e93b1c4-e5fd-439c-a4fe-bb600dddc727,33 King Street,l'étoilefilante@gmail.com,L'Étoile Filante,08 26943083,3,www.l'étoilefilante.com,b65da35e-a5cb-4fb8-89b8-ff28134cb4f3
3e94c304-050d-46fa-acc2-6d86b9e7a801,117 Rue du Commerce,lejardinsecret@gmail.com,Le Jardin Secret,08 21172837,1,www.lejardinsecret.com,655842cc-bb94-48ba-89bf-7140f29aecf8
3ea43910-6148-4764-9403-259a9e1391b6,58 Woodside Lane,silverlakehotel@gmail.com,Silver Lake Hotel,06 81792087,2,www.silverlakehotel.com,223e3686-cba0-4221-aded-53428c3b7691
3ea5b787-ba77-410a-a9a8-aaef4696a9fc,93 Avenue des Ternes,l'évasionverte@gmail.com,L'Évasion Verte,06 33980791,3,www.l'évasionverte.com,3e794708-fe43-453a-b098-7d72694cef27
3eae81f4-97f2-41f4-bce6-a0f214fdd738,93 Grand Avenue,thealpinelodge@gmail.com,The Alpine Lodge,010 25254173,3,www.thealpinelodge.com,bd061466-961f-4881-8c0a-6e3a7ed42d0c
3eb1eed5-bd17-4f8a-8b1c-e0a483fa5f8c,32 Main Avenue,therenaissance@gmail.com,The Renaissance,010 73598056,3,www.therenaissance.com,6e38e10e-6f9a-44ee-b178-4dc7d72a4d22
3eb77980-3335-4208-8991-76669b5c66b0,100 Oakwood Lane,lerefletbleu@gmail.com,Le Reflet Bleu,010 30089703,4,www.lerefletbleu.com,e55717ab-74fe-4793-9201-8acdb2c82d34
3ec1bd59-f7e7-4c72-b024-47e0adafa8e8,47 Avenue des Champs-Élysées,leshautsdelacolline@gmail.com,Les Hauts de la Colline,08 51258330,2,www.leshautsdelacolline.com,4699ba7e-4e59-4e9d-b691-799bb6dd1c06
3ecfeec0-4dba-4f67-a7fe-13db0ec0c7cd,66 Cedar Avenue,lesjardinsdumonde@gmail.com,Les Jardins du Monde,07 59588627,2,www.lesjardinsdumonde.com,8fd14934-e604-47d0-8877-9697234600ab
3edfacf5-d547-4f98-99e2-286c47eaef78,29 Meadow View Drive,oceanviewinn@gmail.com,Oceanview Inn,08 43447783,5,www.oceanviewinn.com,ddc87654-d679-46f6-9f5a-80ff76b47abb
3ee1f435-df53-49c8-9567-652b50f22773,106 South Road,skylinetower@gmail.com,Skyline Tower,08 89394978,1,www.skylinetower.com,2a1364a4-dcf5-4bbb-b0d1-b78cb0a4acd6
3ee31599-7c2e-4096-9980-e3e7e8b57c96,107 Maplewood Drive,therenaissance@gmail.com,The Renaissance,08 32687501,1,www.therenaissance.com,e0c55f79-9564-4811-bb14-2f3c3045ca3c
3ee6e3ab-1bed-40da-b514-fe5d2696201c,78 Park Avenue,theroyalgarden@gmail.com,The Royal Garden,06 22178004,2,www.theroyalgarden.com,4ee1c11e-35b1-49fd-980a-6ae68e056165
3ef59ff1-272d-4a3c-9717-0fe8142d38c7,138 Woodland Drive,l'orchidée@gmail.com,L'Orchidée,08 69051374,4,www.l'orchidée.com,849775ba-cbd1-4225-a793-b957bd8218b1
3ef9b6e3-6355-495b-b93a-2ca3241a19b6,23 Valley Road,silversands@gmail.com,Silver Sands,09 52294246,5,www.silversands.com,12f4ca77-ad1d-4f1e-a2de-ef5fcf67293f
3f07f187-ea89-4edf-8e75-3f6bcabfefeb,87 Rue Vercingétorix,leshorizonsbleus@gmail.com,Les Horizons Bleus,08 23080961,2,www.leshorizonsbleus.com,86097c54-d0ef-432e-98b8-e89ab5533455
3f08bba9-f382-494a-901e-36f1fffcb062,95 Stone Street,thediamondplaza@gmail.com,The Diamond Plaza,08 66765523,2,www.thediamondplaza.com,137e067b-d82f-4957-8c35-f256a7664185
3f0fe163-052d-4e4e-bb7a-1a9b348a81f3,132 Oak Hill Road,laperledelabaie@gmail.com,La Perle de la Baie,07 88901235,4,www.laperledelabaie.com,5b2030fa-2a07-419e-ad22-08e31d19e480
3f141227-9688-49fb-9179-287635924fca,111 Orchard Road,thehighlandsretreat@gmail.com,The Highlands Retreat,010 26171767,2,www.thehighlandsretreat.com,c78e94ba-8644-4cb3-b3b3-381226acf2a5
3f19d127-859b-4d36-a08c-bc06ba0adb4c,27 Avenue de la Motte-Picquet,silverlakehotel@gmail.com,Silver Lake Hotel,010 84813275,5,www.silverlakehotel.com,0b2114f8-edbc-4108-b9dc-05029754759c
3f20aa38-a915-426b-a489-d60738915a50,142 Lake Road,leséclatsdusoleil@gmail.com,Les Éclats du Soleil,07 87915252,1,www.leséclatsdusoleil.com,e5a19695-9e60-47f7-a2fc-eae9942eeca1
3f282c0c-ed43-4766-8873-293c505f5682,98 Boulevard Mortier,lerivageémeraude@gmail.com,Le Rivage Émeraude,07 72512856,4,www.lerivageémeraude.com,b33e0489-0a5f-417a-bd26-960ac0b3984b
3f2c2f71-755e-460b-9730-08f3fb5b6f2d,50 Riverbend Avenue,hôteldupanorama@gmail.com,Hôtel du Panorama,010 63416490,2,www.hôteldupanorama.com,232a70d5-25d2-43af-aabb-de80ae8798d8
3f2f2237-1474-4ea1-b859-fefc68bd9da9,125 Cedarwood Drive,mountainridgelodge@gmail.com,Mountain Ridge Lodge,09 68818982,2,www.mountainridgelodge.com,14a1b884-77da-4886-8fba-3687bdb327e9
3f2f84ce-558f-4425-ab45-2b3da238ff32,69 Lakeview Road,ledomainedespins@gmail.com,Le Domaine des Pins,09 16481384,3,www.ledomainedespins.com,5c301558-308d-4e85-b3be-8b0bf043e181
3f33df03-4d68-4723-afcf-99ea8eceb0a2,102 Oak Drive,lejardindesîles@gmail.com,Le Jardin des Îles,07 25951854,3,www.lejardindesîles.com,131a0ea0-080c-4d0b-8b38-8e8a0a979418
3f375d96-be4b-4e39-aa35-36b6f264c105,135 Cherry Street,tranquilbay@gmail.com,Tranquil Bay,08 20479126,3,www.tranquilbay.com,512a6131-b2b1-4d25-9687-8a0634769261
3f475da5-7868-43db-88e2-3f5e47f6e951,125 Cedarwood Drive,hôteldelarivière@gmail.com,Hôtel de la Rivière,07 72998413,1,www.hôteldelarivière.com,a7275916-9a79-4977-a101-cc91ce8dc5c9
3f612de3-8b32-4580-a0a5-7d85103a929f,78 Boulevard de Rochechouart,lerefletd'émeraude@gmail.com,Le Reflet d'Émeraude,010 54097045,3,www.lerefletd'émeraude.com,131fbf61-682a-4b98-868e-1354b749d01b
3f643f3c-f2da-4ec2-b031-a7902413e60d,44 Willowbrook Drive,lejardindesîles@gmail.com,Le Jardin des Îles,09 52709622,5,www.lejardindesîles.com,593d0613-2cb4-4d88-a67a-64cb49641745
3f666d02-401e-49fd-9199-0787a1e5ba58,123 Birch Road,l'oréedubois@gmail.com,L'Orée du Bois,07 85546401,1,www.l'oréedubois.com,848554fe-612f-4173-857a-7abf754ff9bb
3f69a340-7165-44b0-aa70-1b2ade487364,55 Northbrook Lane,tranquilbay@gmail.com,Tranquil Bay,09 91976564,3,www.tranquilbay.com,708798b2-7ca8-4f75-aeab-a3d27f75acfc
3f71c1fd-bc0b-4f38-ab53-04f2aae697b6,98 Southview Lane,theredwoodinn@gmail.com,The Redwood Inn,010 58103347,3,www.theredwoodinn.com,7299d32e-8e7f-406e-b7f7-a7926dede6e9
3f730a7c-e873-4824-b818-aa329e7e6554,77 Maplewood Lane,legrandbleu@gmail.com,Le Grand Bleu,08 62984193,1,www.legrandbleu.com,4299b489-5f69-43b4-abbd-93f20f436e09
3f74eb2b-d729-47b9-9511-5663e9c8b7c8,119 Riverside Avenue,pineconeinn@gmail.com,Pine Cone Inn,07 33569449,5,www.pineconeinn.com,59beb099-a12b-4dc0-aa15-c44d5c78c44c
3f7cd9aa-f991-4e3f-b918-89c06bb7463f,109 Maple Terrace,lamaisondel'atlantique@gmail.com,La Maison de l'Atlantique,07 71813172,2,www.lamaisondel'atlantique.com,2c890fc0-3df7-4581-8bda-6f57fb0638b7
3f7d7237-3731-48e9-b661-6587246999bf,105 Willow Road,lamaisondel'atlantique@gmail.com,La Maison de l'Atlantique,07 99131444,3,www.lamaisondel'atlantique.com,e884c20d-9fc1-4954-b3bb-41eced15da7e
3f82f66b-e763-4c7c-b125-35acbfa074db,122 Silver Street,hotelroyalpalace@gmail.com,Hotel Royal Palace,06 47790309,5,www.hotelroyalpalace.com,32c6cb7b-bc0c-4381-b34f-e75fbe854bac
3f839bc7-10e3-4985-b9ad-1b0bb1f55adf,45 Pinehill Road,lejardinsecret@gmail.com,Le Jardin Secret,06 98856344,5,www.lejardinsecret.com,1cc46fcf-27de-4653-bc1b-d1b5c99b5d9c
3f8d0674-fe8b-4971-9761-af48d25d34a3,139 Birch Lane,sunsetcliff@gmail.com,Sunset Cliff,09 38376227,2,www.sunsetcliff.com,20b1b2d4-88e5-4313-a765-6c9448342637
3f8fc4aa-da63-4b90-a617-13bd0d58f681,122 Silver Street,lessources@gmail.com,Les Sources,08 53343074,4,www.lessources.com,c36cfa73-6726-4531-ad7e-e2d412397fbd
3f92b7e8-c920-4b64-840c-6051d751dc28,130 Ridge Road,lepalaisdesrêves@gmail.com,Le Palais des Rêves,07 79882705,4,www.lepalaisdesrêves.com,805f4f32-b349-458e-b651-3633c0663218
3f937c57-0a84-4825-baa8-ec444211ede7,146 Willow Avenue,lesvoilesdejade@gmail.com,Les Voiles de Jade,08 52048051,4,www.lesvoilesdejade.com,433c67ca-0099-40c7-82ef-85c70b94629c
3f9585a5-f50c-45c8-a915-dce9a04ca9b2,130 Birch Road,lavalléeverte@gmail.com,La Vallée Verte,010 35203136,5,www.lavalléeverte.com,f51be786-a01d-41a4-9b99-92dce8dd9f84
3f97d318-fb90-44f0-a0a1-b867b1afb0b6,87 Spring Street,lepavillonroyal@gmail.com,Le Pavillon Royal,09 35052295,2,www.lepavillonroyal.com,a6ade2c0-5465-4242-9ed9-373c9a90b9cf
