id,alt,iata,icao,lat,lon,name,size,city_id
3f0669d5-3aff-4d3d-b4e6-3d129ae07ca4,141,QBD,YLBD,-16.515251,122.923492,Lombadina Airport,915,5efbf0b6-d1a4-4364-a2d4-0933054a714a
3f0695e8-9637-43a7-97e5-6ae4e395fe3a,53,SBY,KSBY,38.340519,-75.510201,Salisbury Ocean City Wicomico Regional Airport,5530,00b1f333-2c55-48de-b9e5-127be3f2b4ef
3f10163d-b323-4667-aae9-b9896457dfd8,54,BNY,AGGB,-11.302054,159.798065,Bellona Anua Airport,114,13a503e6-5a82-4295-bcca-8761937fe320
3f225498-c3c6-4f2a-9a6e-a1140ea0fcaa,2031,ONL,KONL,42.450001,-98.650002,O'Neill Municipal Airport,583,94a24e0d-555c-46d1-a416-5ef227691b9e
3f22c102-4286-4023-9a9d-3875af4c228b,7316,MEX,MMMX,19.4363,-99.071999,Mexico City International Airport,137904,4f324c17-402c-45be-8c6f-dca775865dd9
3f389695-1ae3-4032-bd51-662376cb5641,44,YNB,OEYN,24.144239,38.063606,Yanbu Airport,1507,1504f0bf-3e73-491a-a482-445a7c58e6f0
3f38d84a-6801-4c54-819c-8b9857c0f26c,5604,AWA,HALA,7.095,38.398335,Awasa Airport,1480,e884c20d-9fc1-4954-b3bb-41eced15da7e
3f3c5ec2-02d9-4067-b061-a01eb8668f9e,297,HNA,RJSI,39.428612,141.135193,Hanamaki Airport,3672,53bc4621-7262-488c-9707-63cba48aaac2
3f5ddcd7-af09-47d2-a338-3c740d0b3767,357,ASL,KASL,32.5205,-94.3078,Marshall Harrison County Airport,587,c6beaf1c-4a45-4526-90c1-e76c43895f95
3f7775e7-c702-4f23-b5ad-1eebfc75c997,481,IVL,EFIV,68.607262,27.405319,Ivalo Airport,439,99243800-946c-4598-8433-015b0156c0a1
3f794312-fd50-4287-acce-db3d787712d0,1608,GCY,KGCY,36.193001,-82.815102,Greeneville Greene County Municipal Airport,770,8313d62b-84d2-4218-b7c8-fe3cd7d6cae8
3f7caddf-5567-4ab8-9fa5-081256c29bfc,636,BYJ,LPBJ,38.078888,-7.9325,Beja International Airport,673,731564ee-7ecf-4ec7-b877-787be614d276
3f7cbed0-1607-44b1-b51f-d9edceb57d13,142,YUD,CYMU,56.53611,-76.518333,Umiujaq Airport,953,4d149eac-fce7-44ea-8ab9-5bdc125bf2a9
3f89ae60-b249-4e9f-b4df-1eb65ee96af3,3292,FRW,FBFT,-21.1591,27.468296,Francistown Phillip Gaonwe Matante International Airport,424,28f64865-6b25-4778-816a-785a721b53b1
3f955cb3-ab39-4cc1-a696-b2ae2a0d0768,33,QQF,KFIN,29.467501,-81.20639,Bunnell Flagler County Airport,3829,60a8495f-9272-4272-bf77-8d37d85c7232
3f96b2b8-0304-4d56-8725-317171d62f4b,292,ZNO,EDVM,52.18111,9.946944,Hildesheim Airport,976,6f53bb9c-6cfa-48f4-87b3-9eb9d7a7b602
3fa2cc6e-47ee-4baf-ab00-752b80dbf511,25,QCY,EGXC,53.09301,-0.16601,RAF Coningsby,543,e2f16999-9775-432c-8170-a780f5cc7010
3faa720d-70c8-45de-ae5d-fe0a08732e02,1328,GLR,KGLR,45.009998,-84.699997,Gaylord Regional Airport,1571,fa9ad17d-fdda-4962-9a5e-7e20b9f01d14
3fadbace-b085-469c-8e5e-b245d7227cda,2,NOT,KDVO,38.143333,-122.555832,Novato Marin County Airport,2119,b4c80a16-4764-45b5-a4a8-4252b0b2b009
3fb598e7-8445-49db-9fc6-66cc5cf5393a,225,VLC,LEVC,39.489311,-0.48162,Valencia Airport,43421,f700437c-1d60-4ea0-b567-4e5a1643da2b
3fbeacc1-f11f-4df7-b988-84cf35e789ce,141,BXU,RPME,8.951322,125.477898,Butuan Bancasi Airport,2899,0ba8bdb4-bd05-477f-8c68-7785a7b144ad
3fc5d7d0-8dcc-43d9-a3a3-8e1752f7b628,2450,LSH,VYLS,22.97788,97.752182,Lashio Airport,170,4cf638f9-2335-4cbf-9ab8-d221d9f2d775
3fc601f1-1c08-4ff3-9239-fccb40c1cadb,33,TMS,FPST,0.378175,6.712153,Sao Tome International Airport,1610,13ab9edf-bfe6-4aa1-b20b-987a377ead27
3fe1a819-1088-467a-9f68-1bec71aed2d1,59,UUS,UHSS,46.888672,142.717499,Yuzhno-Sakhalinsk Airport,6366,7982d4e7-70d4-4680-ae7c-15d1ce1ba06a
3ff09708-1d48-4ddf-83c2-f3062d73e0cb,56,SFN,SAAV,-31.711599,-60.8116,Santa Fe Sauce Viejo Airport,485,3c474a7b-43c7-445d-855e-8ec1a2895704
3ffa0cd6-82be-430a-ac19-4ab1e92f3eff,6168,ANA,HKOM,-1.271581,34.955269,Maasai Mara Angama Airport,961,e723a73f-8384-4b20-bc55-24173ce69a25
40009a69-d800-4b8a-a54e-4e8bda5090e6,4316,PGA,KPGA,36.926083,-111.448357,Page Municipal Airport,5043,62c45297-26b8-4a83-bcff-8f4be2c68570
400c9e7b-c3f1-443d-80cf-9028afa8dd64,59,VDH,VVDH,17.514999,106.590553,Dong Hoi Airport,1346,e0fab15a-a720-43f7-aa86-5e967438cc90
40125c62-b30a-4e08-a2e3-a394b2d6b5b8,14,MEO,KMQI,35.919167,-75.695274,Manteo Dare County Regional Airport,2593,9c9c5d1c-5289-49fe-a6da-598cfa9b6fba
40378807-dbd1-4406-865e-9a73625b2bef,167,YPN,CYPN,49.83638,-64.288597,Port-Menier Airport,943,9db36237-a5fa-4662-a41a-586a1d6fdd92
404c861f-f330-486f-be59-a8617861bbd0,19,YIF,CYIF,51.209721,-58.657501,Saint-Augustin Airport,1799,db9489ff-aa2c-4886-aab0-7aa3328eefe9
4052cd5c-c520-4877-a3a1-93561814cd47,470,EPR,YESP,-33.68,121.82,Esperance Airport,1800,0f452c1c-4ef8-4013-a69b-efad27a37bba
40617e76-aa95-4373-a988-9ee31ca30ef2,66,ESE,MMES,31.79528,-116.601997,Ensenada Airport,480,7e1b4660-5f8b-404b-9b99-a44c2bdec136
40645633-7c91-4629-8233-d79913fe204d,188,ORB,ESOE,59.223728,15.03795,Orebro Airport,1957,6e55627a-364b-4db8-87b6-cf2b7b1f3d59
40774429-1b05-4610-a832-e939b66de533,87,MJN,FMNM,-15.6671,46.351822,Mahajanga Amborovy Airport,639,a326d973-0d7e-4a83-a856-f1b820358b54
407c93a2-a50c-4215-a418-49826e1300c8,28,HIR,AGGH,-9.428,160.054703,Honiara International Airport,3022,dd0b9188-67dc-42e5-9512-9a4191347039
40892e3f-853c-4146-a568-2fdccd438b41,491,SWF,KSWF,41.504108,-74.104797,New York Stewart International Airport,5803,f9095fbe-1364-4a71-8771-8aa09fe8ef40
408b4f00-91e9-4750-87b4-ff13ed6c3c5b,842,MXU,YMWA,-28.474056,115.517426,Mullewa Airport,0,f3a8435e-75c7-4da4-9174-08924514d8e8
408e1aec-d046-4400-9881-aa47361fd90e,-1,SQG,WIOS,0.083333,111.583336,Sintang Airport,93,55ed0be9-07bf-4523-8e1b-69097bcc9e98
408e39b9-6a96-4902-aeb7-f4dee811f6b7,20,BZL,VGBR,22.798943,90.301445,Barisal Airport,155,ad72c892-fd07-4551-b377-333b0ae3f3c5
409a40bc-675b-45c3-be12-b16b4c237b1e,474,HFS,ESOH,60.020061,13.5789,Hagfors Airport,1081,4c013546-5fd9-4a3d-ab76-076b2a59a2dc
40c2443c-3780-4ade-863f-9a8e7172ad0b,15,MEA,SBME,-22.341843,-41.76405,Macae Airport,1112,ddbb1b0f-38c2-4657-ab62-ffc22b6a9b7a
40c768fb-2e33-460c-927b-5f78b0f313c6,8,PVC,KPVC,42.071991,-70.221298,Provincetown Municipal Airport,4893,aa9abb77-e005-418c-8cac-5c547502ecdc
40c8af18-f281-4279-9aa5-8a696d42550b,6541,GDQ,HAGN,12.5199,37.43404,Gondar Airport,2120,3124de73-7729-4338-803a-a183dcea24bb
40caf4ab-72c1-4f3e-b0b6-df81bbdf6b2f,2643,TUS,KTUS,32.116081,-110.941002,Tucson International Airport,25701,c7c7a427-dcaa-44cf-a926-9c276b822e3c
40ef8c82-d005-4b29-a715-c0c0a283e10e,114,BGW,ORBI,33.262501,44.234444,Baghdad International Airport,21310,439c98d9-3185-4afe-ba62-0c527db7d759
4104d17b-e24a-4c2f-9e69-9d4e67ceaef5,509,ZVK,VLSK,16.556589,104.759499,Savannakhet Airport,461,007bb41c-7707-4b87-8c92-93353cbf2d55
4107697c-d606-43e5-ac5a-d894b3e80290,312,LRF,KLRF,34.916794,-92.146416,Jacksonville Little Rock Air Force Base,219,bd04c92f-0f14-440b-bc50-ebdd4526c454
411f714d-1954-46cf-97ee-6fe5d5a2a6f2,48,BUN,SKBU,3.819592,-76.989601,Buenaventura Gerardo Tobar Lopez Airport,127,43309d35-cb15-4a5c-9929-f9446ed5f7b1
41208458-2d0a-4016-a8df-7f41b5bdab68,1017,IXP,VIPK,32.233768,75.634621,Pathankot Airport,9,e1d6bf54-6a14-4765-92dd-093be07049ed
412c2078-6407-43a9-9ada-04d1bc084922,62,TNG,GMTT,35.72691,-5.91688,Tangier Ibn Battouta Airport,10050,66920893-3de5-4095-9ff2-56e9f864057d
41331803-7c51-4584-a5da-373206686091,8466,TLC,MMTO,19.33707,-99.566002,Toluca International Airport,14008,2898e3cc-d7c0-4f83-8f88-8d62eb136b0a
4153b941-a6f7-404b-a85d-3ee0b21eeac5,6915,AXU,HAAX,14.14675,38.772831,Axum Airport,600,b16b03d6-6830-47a1-a8a1-689fc8dea092
4159da1b-76ce-4eea-84d2-8ab7c41bdbe0,1020,MKT,KMKT,44.22361,-93.918335,Mankato Regional Airport,9167,56559b05-9b84-4dc7-a0ef-03a0f2fe9872
4176acb6-d2c5-4b14-a64a-3ec011f9fd28,2104,DNP,VNDG,28.111042,82.294563,Dang Airport,48,4ee2ec66-7419-465f-b9b2-d550194937b1
417d751b-5ae4-4097-a568-fa09d11dd4d8,121,PNS,KPNS,30.473419,-87.1866,Pensacola International Airport,23751,c1945f97-a9c4-4640-9811-638bc3d0a655
418a5aa6-a092-42dd-9411-bbdf9e62274e,1308,LNY,PHNY,20.78561,-156.951004,Lanai Airport,12260,ac7fbd8d-f893-4462-8e5f-3c1aceefde9b
418f026d-1b6a-422f-a464-a65a3bea542d,242,DUB,EIDW,53.421379,-6.27,Dublin Airport,128006,e75b1b99-dce1-4742-ae7e-924b8c6813bb
4192faf6-6b6f-45b6-b828-9bc2b07013e4,1164,QEQ,EDFQ,51.035713,8.679523,Allendorf Airport,300,ad603b37-26e8-4fd0-9131-d49a825616d3
41a045af-5561-4b9c-99f9-dd6faa2d0760,413,QTP,KPXE,32.510502,-83.767303,Perry Houston County Airport,1842,38a14261-88f5-4583-b609-8809929a44b0
41aafda9-ce9a-448e-8953-ea029f4d74fd,2184,DMB,UADD,42.853611,71.303612,Taraz Airport,722,609f34be-fb35-43b0-8029-ef92591a4de3
41ac2ffa-8e6b-4194-b235-f51c42b40675,143,DBB,HEAL,30.924444,28.46139,El Alamein International Airport,568,bc8ff5cf-b325-4893-8ac7-134bcb467818
41af73b6-c78b-43e8-9187-7bd175d43286,298,MAH,LEMH,39.862591,4.218647,Mahon Menorca Airport,26386,340f2c8a-268c-4ab9-9ab8-da5fba944263
41b2e489-0ae2-4fbf-aa28-5446b5332702,597,MHC,SCPQ,-42.346111,-73.71389,Castro Mocopulli Airport,674,6d2af354-bb5e-4526-9a33-55b8a981af00
41ca0b1c-0f87-473b-b746-37fa291214f6,382,QSO,KJYO,39.077789,-77.557396,Leesburg Executive Airport,8601,63a41023-fb28-474c-8fff-75008f5b8903
41ccc6da-c160-48e6-ad3e-888b2057b0d3,278,RJK,LDRI,45.216881,14.57026,Rijeka Airport,1815,ceb3fdec-b3ee-4348-9ae6-1aeb041e425c
41dfa797-0af0-4f9a-8bab-8d84c442421a,85,YHU,CYHU,45.517952,-73.418144,Montreal Metropolitan Airport,9409,0ed2a328-2586-4de7-9886-3fdd568c9a05
41e98ab2-c5b7-4963-9520-05250996aa10,54,CDV,PACV,60.491772,-145.477005,Cordova Mudhole Smith Airport,1101,07335bdc-02fe-4010-aa36-73682d36ffc0
41f0f4e0-6a1d-4639-ab65-ebc6bafdc4aa,446,KMW,UUBA,57.796902,41.019402,Kostroma Airport,230,d5ce65ff-0dde-4ee3-b51c-3d2d60f1f357
41f763be-8766-4c90-ba27-798fa7e75b87,6987,SAA,KSAA,41.445,-106.809998,Saratoga Shively Field Airport,1783,518fa22a-0dab-4915-b91b-c4d10261398d
4208b465-dfcc-47e4-9202-d41f0411c7e2,373,QOW,DNIM,5.427056,7.206031,Owerri Sam Mbakwe Airport,1684,1430cd55-ab9a-404e-a13a-d2ed2c38b90c
4208bb3b-966d-45a8-ac67-1cd8d7878134,26,BIA,LFKB,42.549999,9.484722,Bastia Poretta Airport,8836,2f36ac39-9db4-44a7-90e5-5cf809916dac
420c15c4-50d9-4d46-a1a2-e9006dc78a7c,1937,DKV,YDVR,-24.859524,129.121811,Docker River Airport,146,3cfa584f-045b-4dc4-8723-c7804d31a636
42206341-04ce-465f-b2b3-ef5ee5e8929c,44,SKU,LGSY,38.967548,24.487221,Skyros Island National Airport,492,945c3ed6-5bb2-483c-b36b-3e2b178a83b0
4222f522-eb7f-4377-b4c5-e39b47399f62,100,WHT,KARM,29.254299,-96.154404,Wharton Regional Airport,294,6e38e10e-6f9a-44ee-b178-4dc7d72a4d22
42296962-3ad2-4f51-8b1b-2bdd5fef0100,947,YLK,CYLS,44.48605,-79.555603,Barrie Lake Simcoe Regional Airport,688,99b35d42-1c93-4645-88b8-4b0729498625
4244f93d-ea13-49b4-9062-429b4d1d9a32,664,HUA,KHUA,34.678436,-86.684746,Huntsville Redstone Army Airfield,741,d9c6d671-8eb6-4a7d-8e64-3d29066e3638
424c69bf-d034-4c61-b4d5-fdbf5a408f93,29,DOV,KDOV,39.129501,-75.466003,Dover Air Force Base,1378,d4cdf380-4c19-41c2-aa27-397e682b8d50
426d0c58-1f75-4675-90ed-6d8ed634ee1a,357,BWA,VNBW,27.505657,83.416466,Siddharthanagar Gautam Buddha Airport,9184,99d68c9a-6902-46ef-9016-008efb7fc7a4
42708862-2a41-49dc-85b2-c3229da94719,618,IKK,KIKK,41.074471,-87.845665,Greater Kankakee Airport,1154,d02eea83-a9df-4b26-8724-0b82526c0ae3
42858c46-7947-4cdb-b16e-d11e313a1c4a,997,YFO,CYFO,54.678051,-101.681,Flin Flon Airport,731,b6631116-9ba8-474d-991c-18195df38dcc
428692a2-0205-4de3-a1ee-aa4a35651641,85,XQP,MRQP,9.443164,-84.1297,Quepos La Managua Airport,2894,4653990a-01a4-4c57-9b49-dc070f3a50ab
4292fc25-30c8-4da2-8963-4d3cee1a0818,20,SRN,YSRN,-42.154999,145.292007,Strahan Airport,34,fbcefa63-4b48-4b94-a13a-8cbb94603db3
42a04811-0182-4b0f-bccb-90004a8391f7,441,SFZ,KSFZ,41.920761,-71.491302,Pawtucket North Central State,1815,28a1951c-930f-4376-99e3-8d6c4f3322a3
42a353ad-62ca-4258-a196-c8243011afcb,1162,FRM,KFRM,43.643902,-94.415604,Fairmont Municipal Airport,479,79375b58-305e-4184-90d0-80b77a59a884
42a8d2b3-ecc9-4dd1-9d3b-7960d9ba64d4,112,MZO,MUMZ,20.28817,-77.089302,Manzanillo Sierra Maestra Airport,0,6020ba07-e12e-4f3b-bebb-9b70879c4d40
42acdd1b-9453-46a3-884d-4b1813fc3716,5000,WNH,ZPWS,23.374907,104.242561,Wenshan Puzhehei Airport,952,155875f0-67f9-4125-874d-36de08c3be48
42b80c82-cb0f-4d89-a8f3-ce6e9ec7326e,628,YPQ,CYPQ,44.23,-78.363297,Peterborough Airport,1848,75f6c163-21db-4c4c-812b-482ac5a47bb4
42c922a5-afd8-451e-a1ca-aabfd3e54d73,98,ISP,KISP,40.79525,-73.100197,Islip Long Island MacArthur Airport,12791,1ca33904-ee7e-4f6f-b25d-5549939a5fac
42d9a494-19a1-44c8-a479-2d23c6d4559b,125,URA,UARR,51.150829,51.543049,Oral Ak Zhol Airport,1581,5586d2fa-1e4a-4e10-a242-7d558a2bdcad
42e4e669-451c-47e6-acd4-7aa82f0cf68c,13,NST,VTSF,8.539444,99.944725,Nakhon Si Thammarat Airport,2814,5bb75349-c632-4e35-9b4b-530d8be1a701
42e6b65a-7e48-4789-b68b-d7dd0f46c28f,368,ODD,YOOD,-27.562498,135.442947,Oodnadatta Airport,109,e3c8f58b-a88f-42d0-810b-ff9961430101
42ec0215-0b53-4993-bf6c-55151be2aa35,1123,ABV,DNAA,9.006792,7.263172,Abuja Nnamdi Azikiwe International Airport,27708,f884bbc6-275b-4e5a-aee4-109b9f084693
430b541f-8872-492a-bda5-1c9600966d02,82,IAA,UOII,67.437202,86.621902,Igarka Airport,340,db73eab3-960b-4509-8bed-02f46dc73b75
430b5e8a-427c-47e3-b8c9-e040d87efa52,5426,TPH,KTPH,38.06028,-117.08667,Tonopah Airport,356,5de47fe4-cff0-41c8-b80e-5c8e5a00c448
4314c6bd-1cdd-4a9f-915d-3f14b200e0ee,769,SWC,YSWL,-37.071102,142.741486,Stawell Airport,212,44ca3878-bd1e-4291-b3fa-5df9d753b395
43494738-046f-4548-9790-8fb38990a7af,1581,ZAJ,OAZJ,30.96916,61.86702,Zaranj Airport,0,c780c1ef-7d74-4a03-b600-f5d744f01ce2
435809f3-664c-47af-a953-05ee618cf517,324,POF,KPOF,36.773216,-90.324875,Poplar Bluff Municipal Airport,891,4dbf1ed9-dc92-4c7e-8b6a-eb4095c1f850
435ba401-a4d1-4d83-8997-779b3030007f,96,UAI,WPDB,-9.30331,125.287003,Suai Airport,141,385a0a9d-0301-4ff9-b8ea-bf9f9b62b59a
437c12d4-0b57-4ef6-aff1-5a39de141dc4,292,ONJ,RJSR,40.196415,140.373825,Kitaakita Odate Noshiro Airport,1049,8f5f563b-767b-401c-86ea-1227814274ac
437ce859-1c68-43e9-aefa-cedfdc439dbb,9,DMK,VTBD,13.9125,100.606697,Bangkok Don Mueang International Airport,80960,4e7c868f-f6ee-4a41-963d-028fc4decaef
43815df2-3aeb-4c8a-83b3-5cca98dd5440,19,KXU,NTKT,-16.33971,-144.407715,Katiu Airport,78,e49d1575-5e33-48db-8c44-b4c7a72a720d
438ec8dc-fb8b-4a18-88b6-e9e0974efa51,1400,LGL,WBGF,3.421,115.153999,Long Lellang Airport,170,4378e47b-a04e-4456-a599-b9fa445d7531
438f021e-e157-4db6-895d-baed694c774b,18,RUR,NTAR,-22.434,-151.360001,Rurutu Airport,231,3296e78c-ca74-450a-a474-9f0553a5fa7a
4391923d-022a-41e8-b01f-5564903aec27,10,KGE,AGKG,-7.333,157.582993,Kaghau Airport,61,e54418e9-4407-426d-8f41-df6afd949169
4398d1e8-e6f8-4e71-bb22-81bcb9dcf86f,64,USM,VTSM,9.547794,100.062202,Koh Samui Airport,13087,fcf7ba50-54f7-4859-ad44-5e3b281b85aa
439d2012-faa5-4875-8176-f32ef66bc96d,22,DRK,MRDK,8.718889,-83.639046,Drake Bay Airport,713,3d91020a-642d-4cd3-ba99-a2b69f3ac435
43ab66a6-cbf0-4c1c-90da-1b167033366f,47,KUK,PFKA,60.869999,-162.520004,Kasigluk Airport,1797,0270f339-3f65-4ab2-9cd4-a1c195023c7f
43bb0170-5199-455a-91d7-db69ea3aec09,-1,SHO,FDSK,-26.356667,31.716944,Manzini King Mswati III International Airport,2044,fd604a6b-f64f-4def-9154-8e8a49522230
43ca71db-d5da-49b2-b88f-72aa44f305c2,164,CIH,ZBCZ,36.247501,113.125801,Changzhi Wangcun Airport,2977,50e55249-e118-49df-b31f-d026904f648a
43cac529-af3e-4070-ad41-87069a4f5c51,1456,PVL,KPBX,37.560715,-82.569359,Pikeville Pike County Airport,289,c2035a47-24ca-4e5f-a240-07662639ae96
43d30bb3-4781-4049-a53a-9c3b8fb62955,73,SLL,OOSA,17.03871,54.09129,Salalah Airport,5084,825613db-1072-44d9-8e72-24314d01a39f
43d51824-4fe2-4577-9c70-5182e0e37890,20,OBN,EGEO,56.463501,-5.39967,North Connel Oban Airport,1076,3ab4acbd-7b10-40d2-a2de-25ac71cb3a78
43deea39-01d2-44d6-b381-a4752ba7c8c0,463,SZY,EPSY,53.481899,20.9377,Olsztyn Mazury Airport,404,91433e5c-209d-45c0-87c5-eff044e1d2b2
43e04d05-1419-4740-a466-a070961808cd,3779,LUN,FLKK,-15.3308,28.45262,Lusaka Kenneth Kaunda International Airport,11706,f1cb8b20-652e-4012-a28b-e2b97d65a1f1
43f7526e-f91f-450e-8fcf-46ab56beeeeb,792,YSC,CYSC,45.43861,-71.691299,Sherbrooke,369,fc78acc5-cc64-43f3-9c38-95819eb7aed6
4417988b-0e41-4180-b13d-5c838464a12e,300,YGB,CYGB,49.700001,-124.533333,Gillies Bay Airport,60,65c09aac-795e-4e8f-9e0d-743b9f9d3000
4419ba91-f815-47d2-9b9d-bca5e362f55c,145,MPM,FQMA,-25.920799,32.572601,Maputo International Airport,8118,bfb7efb7-6347-4c34-88ab-d36f0bdf224f
441a5208-8966-4db4-b1f1-fe1a0091a787,146,YLC,CYLC,62.848083,-69.877243,Kimmirut Airport,262,77154379-02fe-4fa6-937a-df39b8befb0b
442fad5b-55ae-44a0-b83f-5886cd420ebe,4981,KWZ,FZQM,-10.76639,25.508223,Kolwezi Airport,404,810570f3-23f5-4131-9966-41c9f8311ce6
443090b5-ff25-4f71-a8a3-4d3342814bc7,1220,LNO,YLEO,-28.880148,121.313736,Leonora Airport,1114,5094d98f-bf76-419b-9688-f1df383a168a
444a03d0-33e5-4f45-ad3d-e22be3f9d15a,91,PPW,EGEP,59.351265,-2.898974,Papa Westray Airport,48,61a018ab-42b3-4dc1-a1a3-bad55850d59f
444b238c-f1eb-4b5f-a206-b53b8c54c821,10,CYO,MUCL,21.616449,-81.545898,Cayo Largo del Sur Vilo Acuna Airport,42,04428491-7b4e-4454-8d76-f284be32e47d
44587964-0c96-4731-b847-e6e3611b1354,936,PLK,KPLK,36.626053,-93.229218,Branson M. Graham Clark Downtown Airport,448,14a1b884-77da-4886-8fba-3687bdb327e9
445d809d-8c0f-459d-9067-25a531590e9b,885,BSL,LFSB,47.5989,7.5283,Basel Mulhouse-Freiburg EuroAirport,39483,1e490007-f8cb-4f2e-a463-e06dad81fe5d
44634c37-d54e-49ea-bf3d-49062e233fb3,938,ROT,NZRO,-38.1091,176.3172,Rotorua International Airport,2510,73d4dcce-bbe0-480f-aaf4-dd98d4c61694
4466cf57-1289-4787-90d8-e5cc97d2109a,32,YCW,CYCW,49.152771,-121.938004,Chilliwack Airport,607,5bcb10f2-55fe-430b-8adf-d24ea35fd4ff
446ec969-6743-465e-9a62-b96b81cdb21c,169,NAT,SBSG,-5.768056,-35.37611,Natal International Airport,7947,d3d8bfcc-2604-4f64-9e75-5c295a5be23e
447b6737-750e-480e-97c1-0bd20a0d0ce5,268,BFS,EGAA,54.657501,-6.21583,Belfast International Airport,29363,a8cfc0e1-4e98-48ec-9c28-90b675db2018
447ce871-120c-4ca8-87c7-e3351e119811,1530,GHN,ZUGH,30.948483,104.329536,Guanghan Airport,3086,0610574a-801d-4c66-b7f9-a26fbf83d2e1
4492626f-0919-48c4-be16-06e74021c62d,354,WWA,PAWS,61.571701,-149.539993,Wasilla Airport,1288,bf498dbf-6e19-4811-8e75-1f9ad75b3cd9
44b1f267-227f-410f-ab6e-d62441babb77,2326,YEG,CYEG,53.30772,-113.593163,Edmonton International Airport,40887,f6b55272-23a1-4cbf-aac1-690d89929df0
44c42bb3-2377-4234-8e26-6ff99809d496,-1,VJB,FQXA,-25.0378,33.627399,Xai-Xai Airport,81,5f4c4ee3-28c9-41ac-8068-1e5e7ddac7d2
44cab03a-34cb-4885-af68-0215b1ca71c7,11,SDU,SBRJ,-22.9104,-43.163101,Rio de Janeiro Santos Dumont,28098,e9164558-c53c-4a4f-93c1-f9c46aa69e63
44e5337b-c460-424f-9dd3-26033bd6cd50,-72,GUW,UATG,47.121941,51.821381,Atyrau Airport,5005,13b10109-10a4-47f4-9d42-b9e89052dcf9
44e535b9-a09e-4ea3-8f52-89cef0e05c44,137,YHG,CCH4,52.765457,-56.118263,Charlottetown Airport,180,27c21b87-547d-44a6-a4c4-0e76477e564d
44e9a031-0dd3-44cd-887a-ce29cf7f6ed8,916,IGR,SARI,-25.7372,-54.4734,Puerto Iguazu International Airport,4833,2c4542e4-9ee8-438e-8a50-0445d1954743
44efb375-bd81-461b-8a52-3d834f8ef6e4,1073,TTS,FMNT,-16.75,47.617001,Tsaratanana Airport,0,2110281d-59fe-4295-9044-5aa3b5e732b7
45045cea-f96e-4dea-8c61-11b26259f16d,121,PAS,LGPA,37.019958,25.113379,Paros National Airport,5286,941c5462-b539-4a11-8ce8-9457ec4a87e8
4505b5d8-a273-46da-bd6b-f114e9542d9c,313,QYR,LFQA,49.208611,4.156667,Reims Prunay Airport,378,8e39e5c3-34e5-4006-b566-074de0d720d0
45201fd3-7f2b-45e6-853c-2248dcaccc54,620,QQI,KIGQ,41.535,-87.529442,Chicago Lansing Municipal Airport,1078,b12a2d8f-fa84-46d9-972f-9a2729fd5c54
452f6e27-d555-41e7-8757-015b674c1621,84,HOM,PAHO,59.64555,-151.475998,Homer Airport,3363,bfee7072-c6bf-4ff0-98d0-69ea22998000
453b7261-0b00-4dcd-91ef-f913de4bc4fc,607,BHM,KBHM,33.563629,-86.756027,Birmingham Shuttlesworth International Airport,34562,fc12082c-a441-4c29-b909-b8a265922b15
455a58f7-1f0e-4ea7-b0e0-215dd6e94569,1508,KRN,ESNQ,67.821983,20.33676,Kiruna Airport,1113,1d41b47f-40af-43cf-8471-b09e4fcebf56
455bf0dd-849b-4147-9579-4b20609749b2,23,TBF,NGTE,-1.224996,174.776611,Tabiteuea North Airport,497,96239fa8-df22-424d-88ba-3e4fb566ba90
455c5e90-66de-4ffd-adcc-4a4441f890eb,42,CAL,EGEC,55.43,-5.68,Campbeltown Airport,706,1302fcc6-255a-4e02-8d73-ba261b0f468e
45778cf1-19c9-4bf4-b03f-f3fed8fab82e,21,VST,ESOW,59.589439,16.63361,Stockholm Vasteras Hasslo Airport,1489,4aa2465f-b616-41d0-88ed-4c56fa917819
457eed86-9bea-4a95-8f66-1beb2953a052,141,SKS,EKSP,55.225552,9.263931,Vojens Skrydstrup Airport,125,94f8ff31-afaa-4960-bd57-4d8dac2de093
458603ef-0db0-442f-9fc8-26502bfd5ff9,4150,BYI,KBYI,42.542599,-113.772003,Burley Municipal Airport,332,9be62761-20d6-43b3-a7a4-554603338a44
459b09e5-06fc-4977-9c7d-26ff2ab9dfd3,1163,SQC,YSCR,-31.2411,119.359398,Southern Cross Airport,267,a03dca53-1a35-4e17-a859-9fd67a720b34
45ad6bd5-0922-4cc9-9794-8f3c8510e118,2060,VSE,LPVZ,40.725498,-7.88899,Viseu Airport,452,79608fa9-4233-418b-8f4b-09902dafe452
45b19ae0-8c1d-4ece-b956-2e9d7ba55e8e,5587,NOV,FNHU,-12.8088,15.76054,Huambo Albano Machado Airport,310,9ffd4724-a9ba-4017-91d0-ae01b1bf51cd
45bf9e7b-e30b-4cd7-a4a2-1360f631184b,-1,IVC,NZNV,-46.413994,168.316101,Invercargill Airport,2942,e91ec29a-f898-4da5-95cf-3aedf111a6bb
45e441f6-d233-4e5e-a4a2-a65d67a7bdea,23,UBJ,RJDC,33.93,131.278595,Ube Yamaguchi Airport,3374,db164664-3aff-4cae-9e28-12675a22f57d
45eb3c66-3fa3-441f-9f08-c90ea4cc82b0,1396,DTL,KDTL,46.826389,-95.886108,Detroit Lakes Airport,834,e7c492db-e95d-4960-b253-0e7f8ec66a7f
